date,value
2000,869.9999999999999
2000,840.0
2000,600.0
2000,720.0
2000,790.0
2000,650.0
2000,830.0000000000001
2000,590.0
2000,780.0
2000,670.0
2000,750.0
2000,720.0
2000,730.0
1999,950.0
1999,420.0
1999,760.0
1999,660.0
1999,680.0
1999,320.0
1999,850.0
1999,440.00000000000006
1999,600.0
1999,380.0
1999,950.0
1999,620.0
1999,850.0
1999,690.0
1999,530.0
1999,540.0
1999,520.0
1999,760.0
1999,670.0
1999,600.0
1999,630.0
1999,800.0
1999,490.00000000000006
1999,509.99999999999994
1999,690.0
1999,830.0000000000001
1999,570.0
1999,360.0
1999,900.0
1999,710.0
1999,640.0
1999,930.0000000000001
1999,660.0
1999,840.0
1999,700.0
1999,930.0000000000001
1999,750.0
1999,530.0
1999,690.0
1999,500.0
1999,480.0
1999,440.00000000000006
1999,800.0
1999,640.0
1999,530.0
1999,420.0
1999,680.0
1999,860.0
1999,710.0
1999,760.0
1999,680.0
1999,680.0
1999,540.0
1999,730.0
1999,790.0
1999,950.0
1999,810.0
1999,750.0
1999,540.0
1999,750.0
1999,800.0
1999,819.9999999999999
1999,740.0
1999,800.0
1999,890.0
1999,770.0
1999,720.0
1999,890.0
1999,480.0
